Date,open,high,low,adj_close
2023-02-02,187.325,196.7501,182.61,188.27
2023-02-03,183.95,199.0,183.69,189.98
2023-02-06,193.01,198.17,189.92,194.76
2023-02-07,196.43,197.5,189.55,196.81
2023-02-08,196.1,203.0,194.31,201.29
2023-02-09,207.775,214.0,204.77,207.32
2023-02-10,202.225,206.2,192.89,196.89
2023-02-13,194.415,196.3,187.61,194.64
2023-02-14,191.94,209.82,189.44,209.25
2023-02-15,211.755,214.66,206.11,214.24
2023-02-16,210.78,217.65,201.84,202.04
2023-02-17,199.985,208.44,197.5,208.31
2023-02-21,204.99,209.71,197.22,197.37
2023-02-22,197.93,201.99,191.78,200.86
2023-02-23,203.91,205.14,196.33,202.07
2023-02-24,196.325,197.6695,192.8,196.88
2023-02-27,202.03,209.42,201.26,207.63
2023-02-28,210.59,211.23,203.75,205.71
2023-03-01,206.21,207.2,198.52,202.77
2023-03-02,186.74,193.7499,186.01,190.9
2023-03-03,194.795,200.48,192.88,197.79
2023-03-06,198.54,198.6,192.3,193.81
2023-03-07,191.38,194.2,186.1,187.71
2023-03-08,185.04,186.5,180.0,182.0
2023-03-09,180.25,185.18,172.5124,172.92
2023-03-10,175.13,178.29,168.44,173.44
2023-03-13,167.455,177.35,163.91,174.48
2023-03-14,177.31,183.8,177.1401,183.26
2023-03-15,180.8,182.34,176.03,180.45
2023-03-16,180.365,185.81,178.84,184.13
2023-03-17,184.515,186.2199,177.33,180.13
2023-03-20,178.08,186.44,176.35,183.25
2023-03-21,188.28,198.0,188.04,197.58
2023-03-22,199.3,200.66,190.95,191.15
2023-03-23,195.26,199.31,188.65,192.22
2023-03-24,191.65,192.36,187.15,190.41
2023-03-27,194.415,197.39,189.94,191.81
2023-03-28,192.0,192.35,185.43,189.19
2023-03-29,193.13,195.29,189.44,193.88
2023-03-30,195.58,197.33,194.42,195.28
2023-03-31,197.53,207.79,197.2,207.46
2023-04-03,199.91,202.6897,192.2,194.77
2023-04-04,197.32,198.7446,190.32,192.58
2023-04-05,190.515,190.68,183.76,185.52
2023-04-06,183.08,186.39,179.74,185.06
2023-04-10,179.94,185.1,176.11,184.51
2023-04-11,186.69,189.19,185.6475,186.79
2023-04-12,190.74,191.5846,180.31,180.54
2023-04-13,182.955,186.5,180.94,185.9
2023-04-14,183.95,186.28,182.01,185.0
2023-04-17,186.32,189.69,182.69,187.04
2023-04-18,187.15,187.69,183.5775,184.31
2023-04-19,179.1,183.5,177.65,180.59
2023-04-20,166.165,169.7,160.56,162.99
2023-04-21,164.8,166.0,161.3208,165.08
2023-04-24,164.65,165.65,158.61,162.55
2023-04-25,159.82,163.47,158.75,160.67
2023-04-26,160.29,160.67,153.14,153.75
2023-04-27,152.64,160.48,152.37,160.19
2023-04-28,160.9,165.0,157.32,164.31
2023-05-01,163.17,163.28,158.83,161.83
2023-05-02,161.88,165.49,158.93,160.31
2023-05-03,160.01,165.0,159.91,160.61
2023-05-04,162.71,162.95,159.65,161.2
2023-05-05,163.97,170.7899,163.51,170.06
2023-05-08,173.72,173.8,169.19,171.79
2023-05-09,168.95,169.82,166.56,169.15
2023-05-10,172.55,174.43,166.68,168.54
2023-05-11,168.7,173.57,166.79,172.08
2023-05-12,176.07,177.38,167.23,167.98
2023-05-15,167.655,169.76,164.5499,166.35
2023-05-16,165.65,169.5184,164.35,166.52
2023-05-17,168.41,174.5,167.185,173.86
2023-05-18,174.22,177.06,172.45,176.89
2023-05-19,177.17,181.95,176.31,180.14
2023-05-22,180.7,189.32,180.11,188.87
2023-05-23,186.2,192.96,185.26,185.77
2023-05-24,182.23,184.22,178.22,182.9
2023-05-25,186.54,186.78,180.58,184.47
2023-05-26,184.62,198.6,184.53,193.17
2023-05-30,200.1,204.48,197.53,201.16
2023-05-31,199.78,203.95,195.12,203.93
2023-06-01,202.59,209.8,199.37,207.52
2023-06-02,210.15,217.25,209.752,213.97
2023-06-05,217.8,221.29,214.52,217.61
2023-06-06,216.14,221.91,212.53,221.31
2023-06-07,228.0,230.8296,223.2,224.57
2023-06-08,224.22,235.23,223.01,234.86
2023-06-09,249.07,252.42,242.02,244.4
2023-06-12,247.94,250.97,244.59,249.83
2023-06-13,253.51,259.68,251.34,258.71
2023-06-14,260.17,261.57,250.5,256.79
2023-06-15,248.4,258.95,247.29,255.9
2023-06-16,258.92,263.6,257.2091,260.54
2023-06-20,261.5,274.75,261.12,274.45
2023-06-21,275.13,276.99,257.78,259.46
2023-06-22,250.77,265.0,248.25,264.61
2023-06-23,259.29,262.45,252.8,256.6
2023-06-26,250.065,258.37,240.7,241.05
2023-06-27,243.24,250.3899,240.85,250.21
2023-06-28,249.7,259.88,248.89,256.24
2023-06-29,258.03,260.74,253.61,257.5
2023-06-30,260.6,264.45,259.89,261.77
2023-07-03,276.49,284.25,275.11,279.82
2023-07-05,278.82,283.85,277.6,282.48
2023-07-06,278.09,279.97,272.88,276.54
2023-07-07,278.43,280.78,273.77,274.43
2023-07-10,276.47,277.52,265.1,269.61
2023-07-11,268.65,270.9,266.37,269.79
2023-07-12,276.325,276.52,271.46,271.99
2023-07-13,274.59,279.45,270.6,277.9
2023-07-14,277.01,285.3,276.31,281.38
2023-07-17,286.625,292.23,283.57,290.38
2023-07-18,290.15,295.26,286.01,293.34
2023-07-19,296.04,299.29,289.5201,291.26
2023-07-20,279.56,280.93,261.2,262.9
2023-07-21,268.0,268.0,255.8,260.02
2023-07-24,255.85,269.85,254.12,269.06
2023-07-25,272.38,272.9,265.0,265.28
2023-07-26,263.25,268.04,261.75,264.35
2023-07-27,268.31,269.13,255.3,255.71
2023-07-28,259.86,267.25,258.2312,266.44
2023-07-31,267.48,269.08,263.78,267.43
2023-08-01,266.26,266.47,260.25,261.07
2023-08-02,255.57,259.52,250.49,254.11
2023-08-03,252.04,260.49,252.0,259.32
2023-08-04,260.97,264.77,253.11,253.86
2023-08-07,251.45,253.6511,242.76,251.45
2023-08-08,247.45,250.92,245.01,249.7
2023-08-09,250.87,251.1,241.9,242.19
2023-08-10,245.4,251.8,243.0,245.34
2023-08-11,241.77,243.79,238.02,242.65
2023-08-14,235.7,240.66,233.75,239.76
2023-08-15,238.73,240.5,232.61,232.96
2023-08-16,228.02,233.97,225.38,225.6
2023-08-17,226.06,226.74,218.83,219.22
2023-08-18,214.12,217.58,212.36,215.49
2023-08-21,221.5512,232.1343,220.58,231.28
2023-08-22,240.25,240.82,229.55,233.19
2023-08-23,229.34,238.98,229.29,236.86
2023-08-24,238.66,238.92,228.1801,230.04
2023-08-25,231.31,239.0,230.35,238.59
2023-08-28,242.58,244.38,235.35,238.82
2023-08-29,238.58,257.48,237.77,257.18
2023-08-30,254.2,260.51,250.59,256.9
2023-08-31,255.98,261.18,255.05,258.08
2023-09-01,257.26,259.0794,242.01,245.01
2023-09-05,245.0,258.0,244.86,256.49
2023-09-06,255.135,255.39,245.06,251.92
2023-09-07,245.07,252.81,243.265,251.49
2023-09-08,251.22,256.52,246.67,248.5
2023-09-11,264.27,274.85,260.61,273.58
2023-09-12,270.76,278.39,266.6,267.48
2023-09-13,270.07,274.98,268.1,271.3
2023-09-14,271.32,276.7094,270.42,276.04
2023-09-15,277.55,278.98,271.0,274.39
2023-09-18,271.16,271.44,263.7601,265.28
2023-09-19,264.35,267.85,261.2,266.5
2023-09-20,267.04,273.93,262.4606,262.59
2023-09-21,257.85,260.86,254.21,255.7
2023-09-22,257.4,257.7888,244.48,244.88
2023-09-25,243.38,247.1,238.31,246.99
2023-09-26,242.98,249.55,241.6601,244.12
2023-09-27,244.262,245.33,234.58,240.5
2023-09-28,240.02,247.55,238.65,246.38
2023-09-29,250.0,254.77,246.35,250.22
2023-10-02,244.81,254.2799,242.62,251.6
2023-10-03,248.61,250.02,244.45,246.53
2023-10-04,248.14,261.86,247.6,261.16
2023-10-05,260.0,263.6,256.25,260.05
2023-10-06,253.98,261.65,250.65,260.53
2023-10-09,255.31,261.36,252.05,259.67
2023-10-10,257.75,268.94,257.65,263.62
2023-10-11,266.2,268.6,260.9,262.99
2023-10-12,262.92,265.41,256.6307,258.87
2023-10-13,258.9,259.6,250.22,251.12
2023-10-16,250.05,255.3999,248.48,253.92
2023-10-17,250.1,257.183,247.08,254.85
2023-10-18,252.7,254.63,242.08,242.68
2023-10-19,225.95,230.61,216.78,220.11
2023-10-20,217.01,218.8606,210.42,211.99
2023-10-23,210.0,216.98,202.51,212.08
2023-10-24,216.5,222.05,214.11,216.52
2023-10-25,215.88,220.1,212.2,212.42
2023-10-26,211.32,214.8,204.88,205.76
2023-10-27,210.6,213.92,205.77,207.3
2023-10-30,209.28,210.88,194.67,197.36
2023-10-31,196.12,202.8,194.07,200.84
2023-11-01,204.04,205.99,197.85,205.66
2023-11-02,212.97,219.2,211.45,218.51
2023-11-03,221.15,226.3701,218.4,219.96
2023-11-06,223.98,226.32,215.0,219.27
2023-11-07,219.98,223.12,215.72,222.18
2023-11-08,223.15,224.15,217.64,222.11
2023-11-09,219.75,220.8,206.68,209.98
2023-11-10,210.03,215.38,205.69,214.65
2023-11-13,215.6,225.4,211.6101,223.71
2023-11-14,235.03,238.135,230.72,237.41
2023-11-15,239.29,246.7,236.45,242.84
2023-11-16,239.49,240.88,230.96,233.59
2023-11-17,232.0,237.39,226.54,234.3
2023-11-20,234.04,237.1,231.02,235.6
2023-11-21,235.04,243.62,233.34,241.2
2023-11-22,242.04,244.01,231.4,234.21
2023-11-24,233.75,238.75,232.33,235.45
2023-11-27,236.89,238.33,232.1,236.08
2023-11-28,236.68,247.0,234.01,246.72
2023-11-29,249.21,252.75,242.76,244.14
2023-11-30,245.14,245.22,236.91,240.08
2023-12-01,233.14,240.19,231.9,238.83
2023-12-04,235.75,239.3733,233.2902,235.58
2023-12-05,233.87,246.66,233.7,238.72
2023-12-06,242.92,246.57,239.1709,239.37
2023-12-07,241.55,244.08,236.98,242.64
2023-12-08,240.27,245.27,239.2701,243.84
2023-12-11,242.74,243.441,237.45,239.74
2023-12-12,238.55,238.99,233.87,237.01
2023-12-13,234.19,240.3,228.2,239.29
2023-12-14,241.22,253.88,240.79,251.05
2023-12-15,251.21,254.13,248.3,253.5
2023-12-18,253.78,258.74,251.36,252.08
2023-12-19,253.48,258.3399,253.01,257.22
2023-12-20,256.41,259.84,247.0,247.14
2023-12-21,251.9,254.7999,248.55,254.5
2023-12-22,256.76,258.22,251.37,252.54
2023-12-26,254.49,257.97,252.91,256.61
2023-12-27,258.35,263.34,257.52,261.44
2023-12-28,263.66,265.13,252.71,253.18
2023-12-29,255.1,255.19,247.43,248.48
2024-01-02,250.08,251.25,244.41,248.42
2024-01-03,244.98,245.68,236.32,238.45
2024-01-04,239.25,242.7,237.73,237.93
2024-01-05,236.86,240.1196,234.9001,237.49
2024-01-08,236.14,241.25,235.3,240.45
2024-01-09,238.11,238.9646,232.04,234.96
2024-01-10,235.1,235.5,231.29,233.94
2024-01-11,230.57,230.93,225.37,227.22
2024-01-12,220.08,225.34,217.1501,218.89
2024-01-16,215.1,223.49,212.18,219.91
2024-01-17,214.86,215.67,212.01,215.55
2024-01-18,216.88,217.45,208.74,211.88
2024-01-19,209.99,213.19,207.56,212.19
2024-01-22,212.26,217.8,206.27,208.8
2024-01-23,211.3,215.65,207.7516,209.14
2024-01-24,211.88,212.73,206.77,207.83
2024-01-25,189.7,193.0,180.06,182.63
2024-01-26,185.5,186.78,182.1,183.25
2024-01-29,185.63,191.48,183.67,190.93
2024-01-30,195.33,196.3593,190.61,191.59
2024-01-31,186.995,193.97,185.8459,187.29
2024-02-01,188.5,189.88,184.28,188.86
2024-02-02,185.04,188.69,182.0,187.91
2024-02-05,184.26,184.68,175.01,181.06
2024-02-06,177.21,186.49,177.11,185.1
2024-02-07,188.18,189.79,182.68,187.58
2024-02-08,189.0,191.6171,185.58,189.56
2024-02-09,190.18,194.12,189.48,193.57
2024-02-12,192.11,194.73,187.28,188.13
2024-02-13,183.99,187.26,182.1087,184.02
2024-02-14,185.3,188.89,183.35,188.71
2024-02-15,189.16,200.88,188.8595,200.45
2024-02-16,202.06,203.17,197.4,199.95
2024-02-20,196.13,198.6,189.13,193.76
2024-02-21,193.36,199.44,191.95,194.77
2024-02-22,194.0,198.32,191.36,197.41
2024-02-23,195.31,197.57,191.5,191.97
2024-02-26,192.29,201.78,192.0,199.4
2024-02-27,204.04,205.6,198.26,199.73
2024-02-28,200.42,205.3,198.44,202.04
2024-02-29,204.18,205.28,198.4463,201.88
2024-03-01,200.52,204.52,198.5,202.64
2024-03-04,198.73,199.75,186.72,188.14
2024-03-05,183.05,184.59,177.57,180.74
2024-03-06,179.99,181.576,173.7,176.54
2024-03-07,174.35,180.04,173.7,178.65
2024-03-08,181.5,182.73,174.7,175.34
2024-03-11,175.445,182.87,174.8,177.77
2024-03-12,177.77,179.43,172.4101,177.54
2024-03-13,173.05,176.05,169.15,169.48
2024-03-14,167.77,171.17,160.51,162.5
2024-03-15,163.16,165.1845,160.76,163.57
2024-03-18,170.02,174.72,165.9,173.8
2024-03-19,172.36,172.82,167.42,171.32
2024-03-20,173.0,176.25,170.82,175.66
2024-03-21,176.39,178.18,171.8,172.82
2024-03-22,166.69,171.2,166.3,170.83
2024-03-25,168.76,175.24,168.73,172.63
2024-03-26,178.58,184.25,177.38,177.67
2024-03-27,181.41,181.91,176.0,179.83
2024-03-28,177.45,179.57,175.3,175.79
2024-04-01,176.17,176.75,170.21,175.22
2024-04-02,164.75,167.69,163.43,166.63
2024-04-03,164.02,168.82,163.28,168.38
2024-04-04,170.07,177.19,168.01,171.11
2024-04-05,169.08,170.86,160.51,164.9
2024-04-08,169.34,174.5,167.79,172.98
2024-04-09,172.91,179.22,171.92,176.88
2024-04-10,173.04,174.93,170.01,171.76
2024-04-11,172.55,175.88,168.51,174.6
2024-04-12,172.34,173.8099,170.3644,171.05
2024-04-15,170.24,170.69,161.38,161.48
2024-04-16,156.742,158.19,153.75,157.11
2024-04-17,157.64,158.33,153.78,155.45
2024-04-18,151.25,152.2,148.7,149.93
2024-04-19,148.97,150.94,146.22,147.05
2024-04-22,140.56,144.44,138.8025,142.05
2024-04-23,143.33,147.26,141.11,144.68
2024-04-24,162.84,167.97,157.51,162.13
2024-04-25,158.96,170.88,158.36,170.18
2024-04-26,168.85,172.12,166.37,168.29
2024-04-29,188.42,198.87,184.54,194.05
2024-04-30,186.98,190.95,182.8401,183.28
2024-05-01,182.0,185.86,179.01,179.99
2024-05-02,182.86,184.6,176.02,180.01
2024-05-03,182.1,184.78,178.42,181.19
2024-05-06,183.8,187.56,182.2,184.76
2024-05-07,182.4,183.26,177.4,177.81
2024-05-08,171.59,176.06,170.15,174.72
2024-05-09,175.01,175.62,171.37,171.97
2024-05-10,173.05,173.0599,167.75,168.47
2024-05-13,170.0,175.4,169.0,171.89
2024-05-14,174.4959,179.49,174.07,177.55
2024-05-15,179.9,180.0,173.11,173.99
2024-05-16,174.1,175.79,171.43,174.84
2024-05-17,173.55,179.63,172.75,177.46
2024-05-20,177.56,177.754,173.52,174.95
2024-05-21,175.51,186.875,174.71,186.6
2024-05-22,182.85,183.8,178.12,180.11
2024-05-23,181.8,181.9,173.26,173.74
2024-05-24,174.835,180.08,173.73,179.24
2024-05-28,176.4,178.25,173.16,176.75
2024-05-29,174.19,178.15,173.93,176.19
2024-05-30,178.575,182.67,175.38,178.79
2024-05-31,178.5,180.32,173.82,178.08
2024-06-03,178.13,182.6389,174.49,176.29
2024-06-04,174.775,177.755,174.0,174.77
2024-06-05,175.35,176.15,172.13,175.0
2024-06-06,174.6,179.73,172.73,177.94
2024-06-07,176.13,179.35,175.58,177.48
2024-06-10,176.06,178.57,173.17,173.79
2024-06-11,173.92,174.75,167.41,170.66
2024-06-12,171.12,180.55,169.8,177.29
2024-06-13,188.39,191.08,181.23,182.47
2024-06-14,185.8,186.0,176.92,178.01
2024-06-17,177.92,188.81,177.0,187.44
2024-06-18,186.56,187.2,182.37,184.86
2024-06-20,184.68,185.21,179.66,181.57
2024-06-21,182.3,183.95,180.69,183.01
2024-06-24,184.97,188.8,182.55,182.58
2024-06-25,184.4,187.97,182.01,187.35
2024-06-26,186.54,197.755,186.36,196.37
2024-06-27,195.17,198.72,194.05,197.42
2024-06-28,199.55,203.2,195.26,197.88
2024-07-01,201.02,213.23,200.85,209.86
2024-07-02,218.89,231.3,218.06,231.26
2024-07-03,234.56,248.35,234.25,246.39
2024-07-05,249.81,252.37,242.4601,251.52
2024-07-08,247.71,259.439,244.57,252.94
2024-07-09,251.0,265.61,250.3,262.33
2024-07-10,262.8,267.59,257.86,263.26
2024-07-11,263.3,271.0,239.65,241.03
2024-07-12,235.8,251.84,233.0912,248.23
2024-07-15,255.97,265.6,251.73,252.64
2024-07-16,255.31,258.62,245.8001,256.56
2024-07-17,252.73,258.47,246.182,248.5
2024-07-18,251.09,257.14,247.2,249.23
2024-07-19,247.79,249.44,236.83,239.2
2024-07-22,244.21,253.21,243.75,251.51
2024-07-23,253.6,255.7594,245.63,246.38
2024-07-24,225.42,225.99,214.71,215.99
2024-07-25,216.8,226.0,216.231,220.25
2024-07-26,221.19,222.2799,215.33,219.8
2024-07-29,224.9,234.27,224.7,232.1
2024-07-30,232.25,232.41,220.0,222.62
2024-07-31,227.9,234.68,226.7875,232.07
2024-08-01,227.69,231.867,214.3328,216.86
2024-08-02,214.88,216.13,205.78,207.67
2024-08-05,185.22,203.8799,182.0,198.88
2024-08-06,200.75,202.9,192.67,200.64
2024-08-07,200.77,203.49,191.48,191.76
2024-08-08,195.7,200.7,192.04,198.84
2024-08-09,197.05,200.88,195.11,200.0
2024-08-12,199.02,199.26,194.67,197.49
2024-08-13,198.47,208.49,197.06,207.83
2024-08-14,207.39,208.44,198.75,201.38
2024-08-15,205.02,215.88,204.82,214.14
2024-08-16,211.15,219.8,210.8,216.12
2024-08-19,217.07,222.98,214.09,222.72
2024-08-20,224.88,228.22,219.56,221.1
2024-08-21,222.67,224.6594,218.86,223.27
2024-08-22,223.82,224.8,210.32,210.66
2024-08-23,214.455,221.48,214.21,220.32
2024-08-26,218.75,219.09,211.01,213.21
2024-08-27,213.25,215.66,206.94,209.21
2024-08-28,209.72,211.84,202.59,205.75
2024-08-29,209.8,214.89,205.97,206.28
2024-08-30,208.63,214.5701,207.03,214.11
2024-09-03,215.26,219.9043,209.64,210.6
2024-09-04,210.59,222.22,210.57,219.41
2024-09-05,223.49,235.0,222.25,230.17
2024-09-06,232.6,233.6,210.51,210.73
2024-09-09,216.2,219.87,213.67,216.27
2024-09-10,220.07,226.4,218.6377,226.17
2024-09-11,224.55,228.47,216.8003,228.13
2024-09-12,224.66,231.45,223.83,229.81
2024-09-13,228.0,232.67,226.32,230.29
2024-09-16,229.3,229.96,223.53,226.78
2024-09-17,229.45,234.57,226.5533,227.87
2024-09-18,230.09,235.68,226.88,227.2
2024-09-19,234.0,244.24,232.13,243.92
2024-09-20,241.52,243.99,235.92,238.25
2024-09-23,242.61,250.0,241.92,250.0
2024-09-24,254.08,257.19,249.0501,254.27
2024-09-25,252.54,257.05,252.28,257.02
2024-09-26,260.6,261.75,251.53,254.22
2024-09-27,257.375,260.6999,254.12,260.46
2024-09-30,259.04,264.86,255.77,261.63
2024-10-01,262.67,263.98,248.53,258.02
2024-10-02,247.55,251.1585,241.5,249.02
2024-10-03,244.48,249.79,237.81,240.66
2024-10-04,246.69,250.96,244.58,250.08
2024-10-07,249.0,249.83,240.7,240.83
2024-10-08,243.56,246.21,240.56,244.5
2024-10-09,243.82,247.43,239.51,241.05
2024-10-10,241.81,242.7899,232.34,238.77
2024-10-11,220.13,223.34,214.38,217.8
2024-10-14,220.13,221.91,213.74,219.16
2024-10-15,220.01,224.26,217.12,219.57
2024-10-16,221.4,222.8199,218.93,221.33
2024-10-17,221.59,222.08,217.9,220.89
2024-10-18,220.71,222.28,219.23,220.7
2024-10-21,218.9,220.48,215.726,218.85
2024-10-22,217.31,218.22,215.26,217.97
2024-10-23,217.125,218.72,212.11,213.65
2024-10-24,244.68,262.1199,242.65,260.48
2024-10-25,256.01,269.49,255.32,269.19
2024-10-28,270.0,273.536,262.24,262.51
2024-10-29,264.51,264.98,255.51,259.52
2024-10-30,258.035,263.35,255.8201,257.55
2024-10-31,257.99,259.75,249.25,249.85
2024-11-01,252.043,254.0,246.63,248.98
2024-11-04,244.56,248.9,238.88,242.84
2024-11-05,247.34,255.2799,246.2101,251.44
2024-11-06,284.67,289.59,275.62,288.53
2024-11-07,288.89,299.75,285.52,296.91
2024-11-08,299.14,328.71,297.66,321.22
2024-11-11,346.3,358.64,336.0,350.0
2024-11-12,342.74,345.84,323.31,328.49
2024-11-13,335.85,344.5999,322.5,330.24
2024-11-14,327.69,329.98,310.37,311.18
2024-11-15,310.57,324.6799,309.22,320.72
2024-11-18,340.73,348.5499,330.01,338.74
2024-11-19,335.76,347.3799,332.75,346.0
2024-11-20,345.0,346.5999,334.3,342.03
2024-11-21,343.81,347.9899,335.28,339.64
2024-11-22,341.085,361.53,337.7,352.56
2024-11-25,360.14,361.93,338.2,338.59
2024-11-26,341.0,346.96,335.66,338.23
2024-11-27,341.8,342.55,326.59,332.89
2024-11-29,336.08,345.45,334.6501,345.16
2024-12-02,352.38,360.0,351.1501,357.09
2024-12-03,351.8,355.69,348.2,351.42
2024-12-04,353.0,358.1,348.6,357.93
2024-12-05,359.87,375.43,359.5,369.49
2024-12-06,377.42,389.49,370.8,389.22
2024-12-09,397.61,404.8,378.01,389.79
2024-12-10,392.68,409.73,390.85,400.99
2024-12-11,409.7,424.88,402.38,424.77
2024-12-12,424.84,429.3,415.0,418.1
2024-12-13,420.0,436.3,415.71,436.23
2024-12-16,441.09,463.19,436.15,463.02
2024-12-17,475.9,483.99,457.5101,479.86
2024-12-18,466.495,488.5399,427.01,440.13
2024-12-19,451.88,456.36,420.02,436.17
2024-12-20,425.505,447.08,417.64,421.06
2024-12-23,431.0,434.51,415.4112,430.6
2024-12-24,435.9,462.78,435.14,462.28
2024-12-26,465.16,465.3299,451.02,454.13
2024-12-27,449.52,450.0,426.5,431.66
2024-12-30,419.4,427.0,415.75,417.41
2024-12-31,423.79,427.93,402.54,403.84
2025-01-02,390.1,392.7299,373.04,379.28
2025-01-03,381.48,411.8799,379.45,410.44
2025-01-06,423.2,426.43,401.7,411.05
2025-01-07,405.83,414.33,390.0,394.36
2025-01-08,392.95,402.4999,387.4,394.94
2025-01-10,391.4,399.28,377.29,394.74
2025-01-13,383.21,403.79,380.07,403.31
2025-01-14,414.34,422.64,394.54,396.36
2025-01-15,409.9,429.8,405.661,428.22
2025-01-16,423.49,424.0,409.13,413.82
2025-01-17,421.5,439.74,419.75,426.5
2025-01-21,432.64,433.2,406.31,424.07
2025-01-22,416.81,428.0,414.59,415.11
2025-01-23,416.06,420.73,408.95,412.38
2025-01-24,414.45,418.88,405.78,406.58
2025-01-27,394.8,406.69,389.0,397.15
2025-01-28,396.91,400.59,386.5,398.09
2025-01-29,395.21,398.5899,384.48,389.1
2025-01-30,410.78,412.5,384.41,400.28
2025-01-31,401.53,419.99,401.34,404.6
2025-02-03,386.68,389.17,374.36,383.68
2025-02-04,382.63,394.0,381.4,392.21
2025-02-05,387.51,388.39,375.53,378.17
2025-02-06,373.03,375.4,363.18,374.32
2025-02-07,370.19,380.5459,360.34,361.62
2025-02-10,356.21,362.7,350.51,350.73
2025-02-11,345.8,349.37,325.1,328.5
2025-02-12,329.94,346.4,329.12,336.51
2025-02-13,345.0,358.69,342.85,355.94
2025-02-14,360.62,362.0,347.5,355.84
2025-02-18,355.01,359.1,350.02,354.11
2025-02-19,354.0,367.34,353.67,360.56
2025-02-20,361.51,362.3,348.0,354.4
2025-02-21,353.44,354.98,334.42,337.8
2025-02-24,338.14,342.3973,324.7,330.53
2025-02-25,327.025,328.89,297.2512,302.8
2025-02-26,303.715,309.0,288.04,290.8
2025-02-27,291.16,297.23,280.88,281.95
2025-02-28,279.5,293.88,273.6,292.98
2025-03-03,300.34,303.94,277.3,284.65
2025-03-04,270.93,284.35,261.8401,272.04
2025-03-05,272.92,279.55,267.71,279.1
2025-03-06,272.06,272.65,260.02,263.45
2025-03-07,259.32,266.2499,250.73,262.67
2025-03-10,252.535,253.37,220.0,222.15
2025-03-11,225.305,237.0649,217.02,230.58
2025-03-12,247.22,251.84,241.1,248.09
2025-03-13,248.125,248.29,232.6,240.68
2025-03-14,247.31,251.58,240.73,249.98
2025-03-17,245.055,245.4,232.8,238.01
2025-03-18,228.155,230.1,222.28,225.31
2025-03-19,231.61,241.41,229.201,235.86
2025-03-20,233.345,238.0,230.0501,236.26
2025-03-21,234.985,249.52,234.55,248.71
2025-03-24,258.075,278.64,256.33,278.39
2025-03-25,283.6,288.2,271.28,288.14
2025-03-26,282.66,284.9,266.51,272.06
2025-03-27,272.48,291.85,271.8216,273.13
2025-03-28,275.575,276.1,260.57,263.55
2025-03-31,249.31,260.56,243.3601,259.16
2025-04-01,263.8,277.45,259.25,268.46
2025-04-02,254.6,284.99,251.27,282.76
2025-04-03,265.29,276.3,261.51,267.28
2025-04-04,255.38,261.0,236.0,239.43
2025-04-07,223.78,252.0,214.25,233.29
2025-04-08,245.0,250.44,217.8,221.86
2025-04-09,224.69,274.69,223.88,272.2
2025-04-10,260.0,262.49,239.33,252.4
2025-04-11,251.84,257.74,241.3629,252.31
2025-04-14,258.36,261.8,245.93,252.35
2025-04-15,249.91,258.75,247.54,254.11
2025-04-16,247.61,251.97,233.89,241.55
2025-04-17,243.47,244.34,237.6833,241.37
2025-04-21,230.26,232.21,222.79,227.5
2025-04-22,230.96,242.79,229.8501,237.97
2025-04-23,254.86,259.4499,244.43,250.74
2025-04-24,250.5,259.54,249.2,259.51
2025-04-25,261.69,286.85,259.63,284.95
2025-04-28,288.98,294.86,272.42,285.88
2025-04-29,285.5,293.32,279.4695,292.03
2025-04-30,279.9,284.45,270.78,282.16
2025-05-01,280.01,290.8688,279.81,280.52
2025-05-02,284.9,294.78,279.81,287.21
2025-05-05,284.57,284.849,274.4,280.26
2025-05-06,273.105,277.73,271.35,275.35
2025-05-07,276.88,277.92,271.0,276.22
2025-05-08,279.63,289.8,279.41,284.82
2025-05-09,290.21,307.04,290.0,298.26
2025-05-12,321.99,322.21,311.5,318.38
2025-05-13,320.0,337.5894,316.8,334.07
2025-05-14,342.5,350.0,337.0,347.68
2025-05-15,340.34,346.1393,334.7153,342.82
2025-05-16,346.24,351.62,342.33,349.98
2025-05-19,336.3,343.0,333.37,342.09
2025-05-20,347.87,354.9899,341.63,343.82
2025-05-21,344.43,347.35,332.2,334.62
2025-05-22,331.9,347.27,331.39,341.04
2025-05-23,337.92,343.18,333.21,339.34
2025-05-27,347.35,363.79,347.32,362.89
2025-05-28,364.84,365.0,355.91,356.9
2025-05-29,365.29,367.71,356.0,358.43
2025-05-30,355.52,363.68,345.29,346.46
2025-06-02,343.5,348.02,333.33,342.69
2025-06-03,346.595,355.4,343.04,344.27
2025-06-04,345.095,345.6,327.3308,332.05
2025-06-05,322.49,324.5499,273.21,284.7
2025-06-06,298.83,305.5,291.14,295.14
2025-06-09,285.955,309.83,281.85,308.58
2025-06-10,314.94,327.83,310.667,326.09
2025-06-11,334.395,335.5,322.5,326.43
2025-06-12,323.075,332.56,316.86,319.11
2025-06-13,313.97,332.99,313.3,325.31
2025-06-16,331.29,332.05,326.41,329.13
2025-06-17,326.09,327.26,314.74,316.35
2025-06-18,317.31,329.32,315.45,322.05
2025-06-20,327.95,332.36,317.78,322.16
2025-06-23,327.54,357.54,327.48,348.68
2025-06-24,356.17,356.26,340.44,340.47
2025-06-25,342.7,343.0,320.4,327.55
2025-06-26,324.61,331.05,323.61,325.78
2025-06-27,324.51,329.3393,317.495,323.63
